date,subsidiary,activity,contract,team,equipment_id,hours_operated,km_driven,m3_moved,revenue,fuel_cost,labor_cost,maintenance_cost,overhead_cost,downtime_hours,incident_count,near_miss_count
2025-12-28,Bécar inc.,transport_inter_usines,CTR-002,Équipe A,EQ-002,7.21,273.1,76.9,1038.2,312.97,517.7,54.19,46.57,1.12,0,0
2025-12-28,Bécar inc.,transport_copeaux,CTR-003,Équipe C,EQ-001,8.59,301.7,115.3,1279.56,387.64,505.49,46.46,44.96,1.36,0,0
2025-12-28,Bécar inc.,construction_chemins,CTR-004,Équipe C,EQ-003,8.17,22.9,27.1,481.87,28.91,404.87,90.45,62.6,0.0,0,0
2025-12-28,Bécar inc.,transport_inter_usines,CTR-005,Équipe A,EQ-006,9.99,153.0,90.3,877.62,106.6,447.91,85.05,56.66,0.0,0,0
2025-12-28,Bécar inc.,construction_chemins,CTR-005,Équipe C,EQ-004,6.18,0.8,29.2,374.94,0.37,322.93,81.88,50.28,0.0,0,0
2025-12-28,Bécar inc.,construction_chemins,CTR-005,Équipe A,EQ-011,9.08,7.7,32.1,537.92,2.26,417.47,50.4,52.14,0.44,0,0
2025-12-29,Bécar inc.,transport_inter_usines,CTR-006,Équipe B,EQ-003,7.49,204.1,105.7,1006.64,193.98,385.92,88.05,29.74,2.04,0,0
2025-12-29,Bécar inc.,transport_inter_usines,CTR-005,Équipe C,EQ-007,7.09,149.9,75.7,760.2,180.46,350.05,54.66,2.35,0.65,0,0
2025-12-29,Bécar inc.,chargement,CTR-004,Équipe C,EQ-003,6.02,9.1,100.0,448.56,6.42,304.1,75.26,35.5,1.8,0,0
2025-12-29,Bécar inc.,transport_inter_usines,CTR-006,Équipe A,EQ-005,8.39,219.7,91.3,999.56,193.16,495.37,113.57,39.85,0.0,0,0
2025-12-29,Bécar inc.,transport_inter_usines,CTR-005,Équipe B,EQ-008,7.52,174.0,121.7,1004.96,205.03,316.7,33.0,43.87,0.0,0,0
2025-12-29,Bécar inc.,transport_copeaux,CTR-004,Équipe A,EQ-005,8.53,191.3,100.1,974.8,268.17,265.74,62.9,54.61,0.27,0,0
2025-12-29,Bécar inc.,transport_inter_usines,CTR-003,Équipe A,EQ-006,10.03,172.9,80.0,880.92,10.06,495.36,39.08,59.75,0.72,0,0
2025-12-29,Bécar inc.,construction_chemins,CTR-005,Équipe A,EQ-003,8.42,4.1,19.4,486.38,4.19,477.73,43.49,43.6,0.47,0,0
2025-12-29,Bécar inc.,chargement,CTR-005,Équipe C,EQ-003,10.16,0.5,71.4,484.4,0.35,529.07,120.73,47.97,0.22,0,0
2025-12-29,Bécar inc.,transport_inter_usines,CTR-003,Équipe C,EQ-003,5.58,145.7,114.4,878.58,175.14,257.13,66.89,26.49,1.74,0,0
2025-12-29,Bécar inc.,transport_inter_usines,CTR-006,Équipe C,EQ-008,7.42,237.4,102.6,1066.24,398.0,346.52,67.67,28.54,1.13,0,0
2025-12-29,Bécar inc.,transport_inter_usines,CTR-002,Équipe C,EQ-004,7.55,127.9,104.8,836.48,223.31,358.98,74.4,47.36,0.61,0,0
2025-12-29,Bécar inc.,transport_copeaux,CTR-005,Équipe A,EQ-005,8.66,178.2,30.2,668.72,81.51,450.16,123.69,39.64,1.29,0,0
2025-12-29,Bécar inc.,transport_inter_usines,CTR-005,Équipe C,EQ-009,6.76,265.1,86.1,1049.3,421.78,314.46,84.64,40.8,0.95,0,0
2025-12-30,Bécar inc.,transport_copeaux,CTR-004,Équipe B,EQ-011,7.63,90.2,43.0,507.78,44.66,434.48,34.54,46.35,0.71,0,0
2025-12-30,Bécar inc.,transport_inter_usines,CTR-005,Équipe A,EQ-005,8.77,278.4,127.2,1279.14,177.22,431.5,28.33,69.33,1.41,0,1
2025-12-30,Bécar inc.,construction_chemins,CTR-003,Équipe A,EQ-010,10.08,14.7,21.5,580.2,21.54,589.97,75.89,51.39,1.51,0,0
2025-12-30,Bécar inc.,transport_inter_usines,CTR-004,Équipe C,EQ-009,7.06,293.0,95.6,1154.08,402.38,466.46,47.46,38.78,0.0,0,0
2025-12-30,Bécar inc.,transport_inter_usines,CTR-005,Équipe C,EQ-007,7.5,174.0,104.0,933.8,126.14,402.25,77.33,22.14,1.15,0,0
2025-12-30,Bécar inc.,transport_inter_usines,CTR-005,Équipe A,EQ-008,5.03,188.0,74.7,802.94,109.33,282.72,9.56,20.48,0.14,0,0
2025-12-30,Bécar inc.,chargement,CTR-002,Équipe B,EQ-007,3.63,7.6,171.5,581.84,12.51,202.2,16.0,17.56,2.15,0,0
2025-12-30,Bécar inc.,transport_copeaux,CTR-005,Équipe A,EQ-009,10.75,207.7,75.5,952.44,149.77,735.08,86.52,83.0,1.31,0,0
2025-12-31,Bécar inc.,transport_copeaux,CTR-004,Équipe C,EQ-005,8.99,172.7,59.2,778.56,219.06,370.42,59.94,39.8,0.2,0,0
2025-12-31,Bécar inc.,transport_inter_usines,CTR-001,Équipe A,EQ-002,8.89,287.7,81.0,1116.96,274.25,587.34,56.17,47.63,1.18,0,0
2025-12-31,Bécar inc.,construction_chemins,CTR-003,Équipe B,EQ-003,10.34,11.3,16.4,588.38,22.46,411.39,37.92,66.93,1.9,0,0
2025-12-31,Bécar inc.,transport_copeaux,CTR-003,Équipe C,EQ-010,4.63,226.8,46.3,767.5,151.9,259.8,52.98,24.94,1.06,0,0
2025-12-31,Bécar inc.,transport_inter_usines,CTR-001,Équipe A,EQ-009,9.61,198.7,55.8,833.32,285.16,499.61,63.58,49.81,0.05,0,0
2025-12-31,Bécar inc.,transport_copeaux,CTR-003,Équipe A,EQ-007,10.9,243.3,44.0,907.46,411.71,684.47,48.57,20.09,0.54,0,0
2025-12-31,Bécar inc.,chargement,CTR-005,Équipe A,EQ-006,7.34,4.3,160.3,654.36,7.19,437.71,28.66,50.78,1.01,0,0
2025-12-31,Bécar inc.,transport_inter_usines,CTR-001,Équipe A,EQ-009,7.68,102.9,79.8,683.82,134.62,394.27,25.15,64.92,1.4,0,1
2025-12-31,Bécar inc.,transport_copeaux,CTR-004,Équipe B,EQ-002,5.6,175.8,55.8,710.76,128.66,364.93,46.54,33.24,0.0,0,0
2026-01-01,Bécar inc.,transport_inter_usines,CTR-005,Équipe A,EQ-006,8.66,257.0,68.6,995.68,75.75,381.26,40.67,58.28,0.0,0,0
2026-01-01,Bécar inc.,transport_copeaux,CTR-001,Équipe B,EQ-012,5.04,83.9,120.9,758.9,101.19,266.24,23.34,29.11,0.0,0,0
2026-01-01,Bécar inc.,construction_chemins,CTR-005,Équipe A,EQ-002,4.97,21.3,14.7,290.99,21.78,284.5,63.4,26.47,0.28,0,0
2026-01-01,Bécar inc.,construction_chemins,CTR-006,Équipe B,EQ-010,8.33,24.8,29.4,493.43,40.04,361.77,81.35,37.82,0.92,0,1
2026-01-01,Bécar inc.,transport_inter_usines,CTR-006,Équipe A,EQ-005,10.12,225.9,129.1,1195.54,137.31,637.18,50.88,48.36,1.05,0,0
2026-01-01,Bécar inc.,transport_copeaux,CTR-004,Équipe C,EQ-003,7.66,231.2,170.9,1330.12,307.43,353.27,31.2,39.35,0.0,0,0
2026-01-01,Bécar inc.,chargement,CTR-002,Équipe A,EQ-011,7.79,8.6,151.2,641.48,14.31,431.78,88.88,36.05,1.33,0,0
2026-01-01,Bécar inc.,chargement,CTR-001,Équipe B,EQ-006,9.48,0.0,137.2,649.6,170.51,449.25,64.28,38.05,0.18,0,0
2026-01-01,Bécar inc.,transport_inter_usines,CTR-002,Équipe B,EQ-002,11.37,156.3,93.6,922.92,147.29,537.61,31.82,37.16,0.0,1,0
2026-01-01,Bécar inc.,construction_chemins,CTR-003,Équipe C,EQ-007,5.54,10.4,35.8,347.66,10.33,285.97,70.21,34.97,0.0,0,0
2026-01-02,Bécar inc.,transport_inter_usines,CTR-005,Équipe C,EQ-002,8.32,172.9,98.6,924.54,257.62,464.42,59.72,58.45,0.0,0,0
2026-01-02,Bécar inc.,transport_inter_usines,CTR-006,Équipe A,EQ-005,8.72,61.7,68.8,567.9,83.27,381.6,82.0,41.76,0.57,0,0
2026-01-02,Bécar inc.,transport_copeaux,CTR-004,Équipe B,EQ-001,7.18,218.2,59.5,847.28,239.46,351.19,56.02,29.52,0.0,0,0
2026-01-02,Bécar inc.,chargement,CTR-001,Équipe B,EQ-008,9.07,4.3,87.0,497.56,5.15,489.62,76.41,48.57,0.0,0,0
2026-01-02,Bécar inc.,construction_chemins,CTR-004,Équipe C,EQ-003,11.02,8.3,37.8,651.46,7.31,670.81,132.01,57.14,1.93,0,0
2026-01-02,Bécar inc.,transport_inter_usines,CTR-006,Équipe B,EQ-006,6.1,171.6,90.1,847.72,166.33,432.26,54.02,33.75,1.55,0,0
2026-01-02,Bécar inc.,construction_chemins,CTR-006,Équipe C,EQ-003,9.89,21.4,17.3,564.71,17.56,559.18,61.1,51.65,1.3,0,0
2026-01-02,Bécar inc.,transport_copeaux,CTR-005,Équipe B,EQ-002,7.47,96.5,126.0,850.76,193.84,325.2,66.69,31.26,0.35,0,0
2026-01-02,Bécar inc.,transport_inter_usines,CTR-005,Équipe B,EQ-005,10.06,5.0,73.9,487.68,5.74,469.92,108.89,74.73,0.0,0,0
2026-01-02,Bécar inc.,transport_copeaux,CTR-006,Équipe A,EQ-010,7.26,178.0,90.2,883.08,143.97,363.93,41.5,27.61,0.0,0,0
2026-01-02,Bécar inc.,transport_copeaux,CTR-004,Équipe B,EQ-009,11.55,47.4,96.7,698.98,55.42,675.97,119.7,62.11,0.74,0,0
2026-01-02,Bécar inc.,transport_copeaux,CTR-003,Équipe B,EQ-012,7.12,166.0,81.0,817.36,277.41,554.42,84.99,34.01,1.1,0,0
2026-01-02,Bécar inc.,transport_inter_usines,CTR-006,Équipe A,EQ-002,9.45,83.3,67.0,621.36,115.73,494.55,118.61,33.15,2.48,0,0
2026-01-02,Bécar inc.,transport_copeaux,CTR-004,Équipe C,EQ-009,7.87,168.3,63.9,767.52,224.67,389.26,91.09,42.14,0.0,0,0
2026-01-02,Bécar inc.,transport_inter_usines,CTR-002,Équipe A,EQ-008,8.95,73.3,120.3,803.56,90.07,462.26,43.78,60.61,0.6,0,0
2026-01-03,Bécar inc.,transport_inter_usines,CTR-005,Équipe B,EQ-002,8.63,179.8,111.2,995.7,145.44,488.44,67.05,36.34,0.91,0,0
2026-01-03,Bécar inc.,transport_copeaux,CTR-006,Équipe C,EQ-001,7.26,101.7,86.9,702.02,86.9,318.26,53.53,48.83,0.75,0,0
2026-01-03,Bécar inc.,chargement,CTR-004,Équipe B,EQ-011,9.44,0.0,70.5,461.72,104.4,654.77,126.18,63.1,0.89,0,0
2026-01-03,Bécar inc.,transport_copeaux,CTR-006,Équipe B,EQ-009,7.15,232.2,36.6,785.94,277.67,321.52,48.94,43.49,0.0,0,0
2026-01-03,Bécar inc.,transport_copeaux,CTR-004,Équipe C,EQ-008,7.72,133.9,85.2,774.34,141.73,363.69,101.08,48.23,0.29,0,0
2026-01-03,Bécar inc.,transport_copeaux,CTR-003,Équipe A,EQ-006,8.7,149.7,76.1,790.34,141.54,658.35,52.67,21.94,0.0,0,0
2026-01-03,Bécar inc.,construction_chemins,CTR-005,Équipe C,EQ-005,9.33,10.9,22.4,540.03,13.48,550.65,87.39,43.01,0.46,0,0
2026-01-03,Bécar inc.,transport_inter_usines,CTR-005,Équipe C,EQ-005,8.49,186.5,107.4,992.72,269.7,459.4,50.57,52.67,0.55,0,0
2026-01-03,Bécar inc.,transport_inter_usines,CTR-005,Équipe C,EQ-008,6.45,187.9,149.2,1126.28,148.89,298.05,52.05,28.08,1.31,0,0
2026-01-03,Bécar inc.,chargement,CTR-006,Équipe C,EQ-009,5.18,12.1,66.5,331.24,9.23,286.5,32.6,17.34,2.23,0,0
2026-01-04,Bécar inc.,transport_inter_usines,CTR-006,Équipe C,EQ-007,9.28,207.7,64.3,881.18,216.0,465.71,97.12,35.94,2.21,0,0
2026-01-04,Bécar inc.,transport_inter_usines,CTR-005,Équipe B,EQ-001,6.43,121.8,74.6,682.1,95.73,370.14,36.51,27.55,0.29,0,0
2026-01-04,Bécar inc.,transport_inter_usines,CTR-003,Équipe B,EQ-011,5.7,258.4,98.3,1064.28,214.88,270.66,31.61,24.49,0.97,0,0
2026-01-04,Bécar inc.,transport_copeaux,CTR-001,Équipe C,EQ-003,9.21,154.6,99.9,905.5,159.39,599.04,86.47,55.43,0.7,0,0
2026-01-04,Bécar inc.,transport_inter_usines,CTR-001,Équipe A,EQ-002,6.65,81.0,101.3,703.1,61.79,354.77,77.6,30.7,0.39,0,0
2026-01-04,Bécar inc.,transport_inter_usines,CTR-003,Équipe C,EQ-003,7.52,143.3,83.9,786.22,174.43,365.83,73.56,31.55,0.0,0,0
2026-01-04,Bécar inc.,construction_chemins,CTR-005,Équipe B,EQ-001,8.2,1.9,31.9,489.28,2.03,547.83,94.08,33.08,0.0,0,0
2026-01-04,Bécar inc.,transport_inter_usines,CTR-003,Équipe A,EQ-004,9.68,162.9,80.5,854.62,187.98,589.05,88.08,39.1,1.9,0,0
2026-01-04,Bécar inc.,transport_copeaux,CTR-002,Équipe A,EQ-008,8.18,155.8,70.6,772.4,159.37,455.67,82.8,43.18,1.36,0,0
2026-01-04,Bécar inc.,chargement,CTR-004,Équipe A,EQ-005,8.42,0.0,84.0,470.96,41.21,426.04,110.77,45.88,1.11,0,0
2026-01-04,Bécar inc.,transport_copeaux,CTR-001,Équipe C,EQ-007,6.86,146.5,109.6,884.18,229.38,266.34,38.2,33.81,1.08,0,0
2026-01-04,Bécar inc.,transport_copeaux,CTR-002,Équipe C,EQ-010,9.06,139.1,81.5,795.1,139.83,281.1,77.1,48.48,1.62,0,0
2026-01-04,Bécar inc.,chargement,CTR-004,Équipe C,EQ-003,9.14,5.0,152.3,682.36,2.01,457.55,60.68,64.52,1.14,0,0
2026-01-05,Bécar inc.,transport_copeaux,CTR-001,Équipe A,EQ-009,6.05,225.2,47.4,793.94,312.89,319.5,69.42,33.49,0.64,0,0
2026-01-05,Bécar inc.,transport_inter_usines,CTR-002,Équipe A,EQ-003,7.95,155.6,82.9,817.02,278.02,385.22,52.87,24.36,0.57,0,0
2026-01-05,Bécar inc.,transport_copeaux,CTR-006,Équipe C,EQ-006,9.72,223.9,112.8,1118.74,346.92,627.52,73.82,35.33,1.13,0,0
2026-01-05,Bécar inc.,transport_copeaux,CTR-004,Équipe A,EQ-010,9.12,193.7,50.4,791.9,249.19,433.93,80.13,52.05,0.98,0,0
2026-01-05,Bécar inc.,transport_inter_usines,CTR-005,Équipe B,EQ-002,11.37,223.9,127.1,1205.64,275.93,591.5,111.19,63.9,0.0,0,0
2026-01-05,Bécar inc.,transport_copeaux,CTR-001,Équipe A,EQ-007,7.35,146.0,97.6,843.9,214.65,315.73,30.14,51.87,0.0,0,0
2026-01-05,Bécar inc.,transport_inter_usines,CTR-005,Équipe C,EQ-002,9.33,222.5,141.3,1222.64,57.59,450.5,100.55,47.76,1.59,0,1
2026-01-06,Bécar inc.,chargement,CTR-003,Équipe C,EQ-007,8.49,2.9,153.4,667.24,4.12,516.15,39.03,26.11,0.6,0,0
2026-01-06,Bécar inc.,transport_copeaux,CTR-005,Équipe C,EQ-012,9.31,97.9,119.2,859.76,107.84,477.37,76.34,68.35,0.0,0,0
2026-01-06,Bécar inc.,transport_inter_usines,CTR-005,Équipe B,EQ-011,9.04,242.5,100.5,1098.22,510.22,427.54,84.7,44.91,1.37,0,0
2026-01-06,Bécar inc.,transport_copeaux,CTR-002,Équipe B,EQ-005,9.07,178.1,98.6,949.48,225.88,497.47,67.83,41.47,0.33,0,0
2026-01-06,Bécar inc.,transport_copeaux,CTR-003,Équipe A,EQ-004,9.51,73.5,82.7,663.68,98.89,498.48,117.21,41.77,0.0,0,0
2026-01-06,Bécar inc.,construction_chemins,CTR-001,Équipe A,EQ-003,10.22,4.4,48.4,620.18,3.7,538.55,44.1,58.13,0.49,0,0
2026-01-06,Bécar inc.,transport_inter_usines,CTR-002,Équipe C,EQ-007,11.27,247.6,55.0,967.58,309.46,416.42,123.33,35.75,0.0,0,0
2026-01-06,Bécar inc.,transport_inter_usines,CTR-005,Équipe C,EQ-005,9.3,218.7,54.3,865.74,399.68,423.85,126.06,80.52,1.01,0,0
2026-01-06,Bécar inc.,transport_inter_usines,CTR-003,Équipe C,EQ-005,5.8,162.4,21.6,548.08,215.55,214.21,67.61,42.91,0.22,0,0
2026-01-06,Bécar inc.,transport_inter_usines,CTR-003,Équipe C,EQ-003,9.12,81.5,39.3,500.66,91.22,458.83,81.86,42.41,2.11,0,0
2026-01-06,Bécar inc.,transport_inter_usines,CTR-004,Équipe C,EQ-009,8.8,224.2,39.4,809.24,105.77,452.25,66.06,57.15,0.62,0,0
2026-01-06,Bécar inc.,construction_chemins,CTR-002,Équipe C,EQ-011,8.7,0.7,28.5,512.7,0.42,425.71,95.02,51.9,0.0,0,0
2026-01-07,Bécar inc.,transport_copeaux,CTR-003,Équipe B,EQ-004,8.79,216.2,84.7,972.66,229.25,381.62,59.33,32.02,0.0,1,0
2026-01-07,Bécar inc.,construction_chemins,CTR-003,Équipe C,EQ-012,5.44,9.7,21.5,325.0,14.5,263.31,40.95,27.09,0.0,0,0
2026-01-07,Bécar inc.,chargement,CTR-006,Équipe A,EQ-006,7.58,5.0,59.8,379.68,6.88,351.96,79.28,57.61,0.45,0,0
2026-01-07,Bécar inc.,chargement,CTR-001,Équipe B,EQ-008,9.01,8.0,107.9,554.4,4.19,501.42,51.6,53.58,0.72,0,0
2026-01-07,Bécar inc.,transport_inter_usines,CTR-005,Équipe C,EQ-011,8.21,61.4,116.9,750.46,81.45,347.89,46.5,49.03,1.14,0,0
2026-01-07,Bécar inc.,construction_chemins,CTR-002,Équipe B,EQ-005,6.38,21.0,45.6,405.62,26.42,299.17,47.42,40.42,0.0,0,0
2026-01-07,Bécar inc.,transport_inter_usines,CTR-003,Équipe A,EQ-004,8.02,197.0,69.4,855.36,235.73,456.05,114.32,43.59,0.57,0,0
2026-01-07,Bécar inc.,construction_chemins,CTR-002,Équipe A,EQ-007,8.65,11.4,10.5,488.35,13.04,535.13,36.92,45.48,0.29,0,1
2026-01-07,Bécar inc.,transport_inter_usines,CTR-002,Équipe B,EQ-005,6.24,81.2,91.6,657.36,78.76,416.25,87.45,53.73,0.0,0,0
2026-01-07,Bécar inc.,construction_chemins,CTR-001,Équipe A,EQ-002,8.0,12.8,9.6,451.52,18.14,399.33,76.62,47.82,0.74,0,0
2026-01-07,Bécar inc.,chargement,CTR-004,Équipe A,EQ-012,9.02,2.8,73.7,458.92,2.15,489.49,70.57,21.88,0.29,0,0
2026-01-07,Bécar inc.,transport_inter_usines,CTR-005,Équipe C,EQ-002,9.84,13.6,128.3,720.24,19.23,705.45,55.89,29.32,0.61,0,0
2026-01-08,Bécar inc.,transport_copeaux,CTR-006,Équipe A,EQ-008,8.94,164.6,76.5,829.04,258.42,554.98,102.92,48.03,0.0,0,0
2026-01-08,Bécar inc.,transport_inter_usines,CTR-005,Équipe B,EQ-006,7.96,117.6,53.0,614.0,193.12,352.17,64.68,56.17,1.33,0,0
2026-01-08,Bécar inc.,transport_copeaux,CTR-005,Équipe C,EQ-009,4.69,148.3,102.4,820.28,136.85,304.67,37.18,26.98,1.5,0,0
2026-01-08,Bécar inc.,transport_inter_usines,CTR-005,Équipe C,EQ-008,9.62,91.7,77.9,686.5,136.55,505.29,122.27,31.37,0.0,0,0
2026-01-08,Bécar inc.,transport_inter_usines,CTR-005,Équipe B,EQ-001,6.54,137.6,89.7,779.24,208.91,279.08,49.09,34.39,0.93,0,0
2026-01-08,Bécar inc.,construction_chemins,CTR-006,Équipe C,EQ-002,7.47,2.5,17.9,432.33,3.42,407.6,74.69,48.19,2.27,0,0
2026-01-08,Bécar inc.,transport_copeaux,CTR-002,Équipe B,EQ-005,8.17,255.2,123.5,1202.5,347.78,564.79,57.28,25.95,1.44,0,0
2026-01-08,Bécar inc.,transport_inter_usines,CTR-002,Équipe C,EQ-004,7.66,109.2,84.7,716.92,170.02,399.54,42.36,28.75,0.0,0,0
2026-01-08,Bécar inc.,transport_copeaux,CTR-002,Équipe C,EQ-007,8.76,126.1,102.2,843.9,110.04,386.29,75.37,80.26,1.2,0,1
2026-01-08,Bécar inc.,transport_copeaux,CTR-006,Équipe B,EQ-008,3.48,283.8,123.2,1179.8,374.45,184.72,11.4,18.43,2.03,0,0
2026-01-08,Bécar inc.,transport_copeaux,CTR-003,Équipe B,EQ-003,4.84,124.5,53.1,573.42,138.87,259.71,31.71,32.87,0.66,0,0
2026-01-09,Bécar inc.,transport_copeaux,CTR-005,Équipe A,EQ-012,6.15,167.3,42.0,646.76,214.35,226.06,53.08,22.13,0.29,0,0
2026-01-09,Bécar inc.,construction_chemins,CTR-002,Équipe A,EQ-006,6.7,6.8,17.9,389.98,10.11,322.24,101.53,41.87,0.0,0,0
2026-01-09,Bécar inc.,transport_copeaux,CTR-006,Équipe C,EQ-003,5.05,99.5,70.2,590.6,142.51,312.42,62.82,32.42,0.53,0,0
2026-01-09,Bécar inc.,construction_chemins,CTR-005,Équipe C,EQ-011,6.19,11.6,26.2,371.89,14.65,368.32,66.39,36.63,0.25,0,0
2026-01-09,Bécar inc.,transport_copeaux,CTR-006,Équipe C,EQ-008,8.81,137.7,110.5,903.52,201.36,512.2,77.5,63.22,1.62,0,0
2026-01-09,Bécar inc.,construction_chemins,CTR-001,Équipe C,EQ-007,6.71,11.7,7.6,378.17,17.42,297.23,44.63,35.6,0.63,0,0
2026-01-10,Bécar inc.,transport_inter_usines,CTR-004,Équipe C,EQ-008,9.95,53.7,79.9,616.84,52.86,550.74,35.62,48.51,0.52,0,0
2026-01-10,Bécar inc.,transport_inter_usines,CTR-004,Équipe B,EQ-010,5.84,175.3,84.8,829.98,178.22,429.63,39.92,36.79,0.0,0,0
2026-01-10,Bécar inc.,transport_inter_usines,CTR-003,Équipe B,EQ-007,6.39,111.3,110.9,803.48,105.87,208.9,87.17,28.26,0.4,0,0
2026-01-10,Bécar inc.,construction_chemins,CTR-002,Équipe A,EQ-003,7.7,14.2,28.1,457.22,13.91,401.65,18.35,48.63,0.73,0,0
2026-01-10,Bécar inc.,construction_chemins,CTR-003,Équipe B,EQ-002,7.41,14.6,25.3,437.91,9.88,288.35,66.29,57.05,0.66,0,0
2026-01-10,Bécar inc.,transport_copeaux,CTR-005,Équipe C,EQ-003,10.17,211.8,103.7,1063.82,209.0,512.38,78.86,56.42,1.53,0,0
2026-01-10,Bécar inc.,transport_inter_usines,CTR-006,Équipe B,EQ-009,9.21,136.5,76.1,770.48,257.39,553.33,91.37,57.07,0.47,0,0
2026-01-10,Bécar inc.,transport_inter_usines,CTR-005,Équipe C,EQ-008,7.9,94.3,95.7,732.46,100.15,444.34,75.09,37.23,1.11,0,0
2026-01-10,Bécar inc.,transport_inter_usines,CTR-005,Équipe A,EQ-009,7.49,262.3,129.6,1230.28,230.66,214.45,85.3,38.29,0.0,0,0
2026-01-10,Bécar inc.,transport_inter_usines,CTR-005,Équipe A,EQ-007,8.89,161.4,75.2,815.9,223.55,520.63,99.92,46.52,0.74,0,0
2026-01-10,Bécar inc.,transport_copeaux,CTR-005,Équipe A,EQ-010,7.57,219.7,116.5,1085.6,140.46,357.46,53.04,51.61,0.18,0,0
2026-01-10,Bécar inc.,transport_inter_usines,CTR-001,Équipe B,EQ-010,7.53,247.6,59.9,919.86,207.82,467.0,62.96,49.92,0.92,0,0
2026-01-11,Bécar inc.,transport_inter_usines,CTR-005,Équipe C,EQ-010,5.87,258.3,76.1,978.32,225.51,297.29,62.94,37.78,0.4,0,0
2026-01-11,Bécar inc.,transport_inter_usines,CTR-002,Équipe C,EQ-003,8.74,175.0,50.6,744.72,261.82,420.9,114.5,30.77,0.46,0,0
2026-01-11,Bécar inc.,construction_chemins,CTR-003,Équipe C,EQ-008,6.57,1.0,7.8,370.71,0.96,308.33,48.78,14.56,0.53,0,0
2026-01-11,Bécar inc.,transport_copeaux,CTR-003,Équipe A,EQ-009,4.59,131.9,63.6,627.2,161.36,193.89,61.42,26.12,0.5,0,0
2026-01-11,Bécar inc.,transport_inter_usines,CTR-002,Équipe B,EQ-009,6.9,311.2,100.8,1212.04,396.29,304.9,75.71,24.76,0.0,0,0
2026-01-11,Bécar inc.,transport_copeaux,CTR-006,Équipe A,EQ-008,6.79,81.6,87.0,649.74,100.34,395.97,74.49,36.18,1.04,0,0
2026-01-11,Bécar inc.,construction_chemins,CTR-006,Équipe B,EQ-010,8.12,16.8,9.3,457.76,12.64,404.7,29.35,40.72,0.3,0,0
2026-01-11,Bécar inc.,transport_inter_usines,CTR-006,Équipe A,EQ-011,7.04,188.0,103.2,953.12,306.58,358.63,20.95,21.46,0.34,0,0
2026-01-11,Bécar inc.,transport_inter_usines,CTR-006,Équipe A,EQ-001,9.85,113.2,59.5,664.34,98.35,521.19,99.14,73.03,1.44,0,0
2026-01-11,Bécar inc.,transport_copeaux,CTR-002,Équipe B,EQ-009,6.79,131.6,69.2,688.54,104.43,328.03,68.32,55.66,0.0,0,0
2026-01-11,Bécar inc.,transport_copeaux,CTR-001,Équipe C,EQ-001,7.63,136.6,102.9,849.46,210.17,395.61,42.53,46.01,0.41,0,0
2026-01-11,Bécar inc.,transport_inter_usines,CTR-002,Équipe B,EQ-001,9.86,260.2,96.5,1135.92,252.32,594.78,94.46,93.97,0.85,0,0
2026-01-11,Bécar inc.,transport_copeaux,CTR-004,Équipe A,EQ-010,8.94,249.3,92.7,1080.18,245.97,441.5,35.68,72.56,0.17,0,0
2026-01-11,Bécar inc.,chargement,CTR-001,Équipe B,EQ-006,6.58,2.1,180.5,689.64,2.54,401.39,81.94,32.96,0.94,0,0
2026-01-11,Bécar inc.,construction_chemins,CTR-004,Équipe B,EQ-001,7.42,11.0,46.1,463.42,4.99,415.62,54.41,34.61,0.38,0,0
2026-01-12,Bécar inc.,transport_copeaux,CTR-004,Équipe B,EQ-006,9.47,147.2,97.4,883.9,200.31,430.65,30.5,24.54,0.66,0,0
2026-01-12,Bécar inc.,transport_copeaux,CTR-006,Équipe C,EQ-007,10.43,202.2,58.3,865.78,271.94,598.27,66.89,36.11,0.68,0,0
2026-01-12,Bécar inc.,transport_copeaux,CTR-006,Équipe C,EQ-006,8.24,265.8,62.7,983.88,293.64,401.91,49.34,49.37,0.0,0,0
2026-01-12,Bécar inc.,transport_inter_usines,CTR-004,Équipe B,EQ-005,9.85,223.8,59.0,905.66,148.47,437.19,96.82,59.48,1.23,0,0
2026-01-12,Bécar inc.,transport_inter_usines,CTR-004,Équipe B,EQ-012,5.21,145.8,110.2,855.34,129.49,304.87,4.38,24.93,0.46,0,0
2026-01-12,Bécar inc.,transport_inter_usines,CTR-003,Équipe A,EQ-003,6.7,157.6,88.5,821.32,93.07,324.01,81.16,42.94,0.47,0,0
2026-01-12,Bécar inc.,transport_copeaux,CTR-004,Équipe A,EQ-004,10.37,220.6,63.9,927.58,169.84,512.14,86.23,30.82,1.0,0,0
2026-01-12,Bécar inc.,construction_chemins,CTR-001,Équipe A,EQ-005,8.54,11.1,29.4,504.98,15.55,518.68,39.17,50.88,0.31,0,0
2026-01-12,Bécar inc.,transport_copeaux,CTR-001,Équipe B,EQ-006,7.8,164.8,41.6,669.36,278.13,385.51,75.71,51.82,0.0,0,0
2026-01-12,Bécar inc.,transport_inter_usines,CTR-003,Équipe C,EQ-008,7.77,245.2,108.4,1112.9,146.27,505.63,86.59,41.93,0.0,0,0
2026-01-12,Bécar inc.,construction_chemins,CTR-003,Équipe C,EQ-011,7.58,30.8,25.2,447.14,27.05,333.0,103.56,52.28,1.73,0,0
